,Name,Explanation,backbone,batch_size,dataset,epochs,frozen_feature_extractor,lr,start_time,test_accuracy,test_average_precision,reduced,test_balanced_accuracy,record,softmax,execution_time,augment_prob,cosine,pretrained,accuracy,best_iteration,feature_extractor,model,n_iterations,n_shot,n_way,optimizer,task,augment,base_classes,eval_period,train_n_way,checkpoint_dir,comment,full_name,output_dir,screen_name,session_dir,test_ts_steps,train_ts_steps,all_global_prototypes,image_size,balanced_batches,val_batch_size,dataset_classes
0,Null,To make data frame not empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ResNet18GTSRB_050385-10-33-22-18-10-2019,,ResNet18,256.0,GTSRB,40.0,1.0,0.001,Fri Oct 18 22:33:10 2019,0.3189262354651163,0.20661256685900647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ResNet18GTSRB_378189-37-02-23-18-10-2019,,ResNet18,256.0,GTSRB,40.0,0.0,0.001,Fri Oct 18 23:02:37 2019,0.7683793604651163,0.7970426965466424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ResNet18CIFAR10_589603-42-34-23-18-10-2019,,ResNet18,256.0,CIFAR10,40.0,1.0,0.001,Fri Oct 18 23:34:42 2019,0.45087890625,0.3766949557011957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ResNet18CIFAR10_901102-50-51-23-18-10-2019,,ResNet18,256.0,CIFAR10,40.0,0.0,0.001,Fri Oct 18 23:51:50 2019,0.73349609375,0.7553865611053221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ResNet18_100%_CIFAR10_788687-40-29-20-19-10-2019,,ResNet18,256.0,CIFAR10,50.0,1.0,0.001,Sat Oct 19 20:29:40 2019,0.35244140625,,1.0,0.3487874978636741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ResNet18_100%_CIFAR10_455143-41-07-00-20-10-2019,,ResNet18,256.0,CIFAR10,2.0,1.0,0.001,Sun Oct 20 00:07:41 2019,0.127734375,,1.0,0.1279194313833383,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ResNet18_100%_CIFAR10_784331-01-10-00-20-10-2019,,ResNet18,256.0,CIFAR10,2.0,1.0,0.001,Sun Oct 20 00:10:01 2019,0.1224609375,,1.0,0.1216698877458215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ResNet18_90%_CIFAR10_723078-17-11-00-20-10-2019,,ResNet18,230.0,CIFAR10,2.0,1.0,0.001,Sun Oct 20 00:11:17 2019,0.10402173913043478,,0.9,0.10485692393981046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ResNet18_100%_GTSRB_067456-54-13-00-20-10-2019,,ResNet18,256.0,GTSRB,2.0,1.0,0.001,Sun Oct 20 00:13:54 2019,0.03858103197674419,,1.0,0.033688305721781456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ResNet18_90%_GTSRB_244258-22-16-00-20-10-2019,,ResNet18,230.0,GTSRB,2.0,1.0,0.001,Sun Oct 20 00:16:22 2019,0.016270730614074403,,0.9,0.016524365561887182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ResNet18_5_GTSRB_627713-38-42-00-20-10-2019,,ResNet18,256.0,GTSRB,1.0,1.0,0.001,Sun Oct 20 00:42:38 2019,0.010234375,,5.0,0.009016942684752094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ResNet18_5_CIFAR10_877866-23-46-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:46:23 2019,0.107421875,,5.0,0.1071710113267363,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ResNet18_1_CIFAR10_801517-10-47-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:47:10 2019,0.12001953125,,1.0,0.11803839429757768,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ResNet18_100%_CIFAR10_187546-44-49-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:49:44 2019,0.117578125,,0.0,0.11759527870824328,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ResNet18_100%_CIFAR10_043286-24-51-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:51:24 2019,0.116796875,,0.0,0.11687290027431622,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ResNet18_50%_CIFAR10_179796-21-52-00-20-10-2019,,ResNet18,128.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:52:21 2019,0.1115506329113924,,0.5,0.11211485740405508,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ResNet18_5_CIFAR10_548338-09-53-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:53:09 2019,0.1107421875,,5.0,0.11068349076312688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ResNet18_1_CIFAR10_501766-53-53-00-20-10-2019,,ResNet18,256.0,CIFAR10,1.0,1.0,0.001,Sun Oct 20 00:53:53 2019,0.112890625,,1.0,0.11520825267559365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ResNet18_100%_GTSRB_169099-36-54-00-20-10-2019,,ResNet18,256.0,GTSRB,1.0,1.0,0.001,Sun Oct 20 00:54:36 2019,0.020625,,0.0,0.020573522601380657,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ResNet18_50%_GTSRB_958557-24-56-00-20-10-2019,,ResNet18,128.0,GTSRB,1.0,1.0,0.001,Sun Oct 20 00:56:24 2019,0.01842553441390651,,0.5,0.02327073756095341,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ResNet18_5_GTSRB_958558-25-57-00-20-10-2019,,ResNet18,256.0,GTSRB,1.0,1.0,0.001,Sun Oct 20 00:57:25 2019,0.03468023255813954,,5.0,0.024598254832546355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ResNet18_1_GTSRB_463371-14-58-00-20-10-2019,,ResNet18,256.0,GTSRB,1.0,1.0,0.001,Sun Oct 20 00:58:14 2019,0.03694585755813953,,1.0,0.040109266187666484,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ResNet18_100%_CIFAR10_735241-21-03-01-20-10-2019,,ResNet18,256.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 01:03:21 2019,0.29931640625,,0.0,0.30046078012587435,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ResNet18_90%_CIFAR10_446139-19-19-01-20-10-2019,,ResNet18,230.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 01:19:19 2019,0.3137172116421128,,0.1,0.312464584204583,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ResNet18_80%_CIFAR10_068210-53-34-01-20-10-2019,,ResNet18,204.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 01:34:53 2019,0.308921568627451,,0.2,0.30854258915692045,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ResNet18_70%_CIFAR10_051160-19-50-01-20-10-2019,,ResNet18,179.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 01:50:19 2019,0.3173744303992997,,0.30000000000000004,0.3156779821292753,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ResNet18_60%_CIFAR10_366399-05-08-02-20-10-2019,,ResNet18,153.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 02:08:05 2019,0.2849241073840005,,0.4,0.2856108295461904,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ResNet18_50%_CIFAR10_417475-15-25-02-20-10-2019,,ResNet18,128.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 02:25:15 2019,0.322685917721519,,0.5,0.3208828811445056,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ResNet18_39%_CIFAR10_073378-18-39-02-20-10-2019,,ResNet18,102.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 02:39:18 2019,0.30704099821746883,,0.6000000000000001,0.30799429870582234,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ResNet18_29%_CIFAR10_446325-55-54-02-20-10-2019,,ResNet18,76.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 02:54:55 2019,0.3180730752501089,,0.7000000000000001,0.3167230386921787,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ResNet18_19%_CIFAR10_035741-59-08-03-20-10-2019,,ResNet18,51.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 03:08:59 2019,0.32405195580770385,,0.8,0.3249139263944677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ResNet18_9%_CIFAR10_739337-24-23-03-20-10-2019,,ResNet18,25.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 03:23:24 2019,0.3195999999999993,,0.9,0.3159401191263544,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ResNet18_50_CIFAR10_833875-37-39-03-20-10-2019,,ResNet18,256.0,CIFAR10,100.0,1.0,0.001,Sun Oct 20 03:39:37 2019,0.11474609375,,50.0,0.1152345539901452,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ResNet18_20_CIFAR10_736546-05-06-04-20-10-2019,,ResNet18,256.0,CIFAR10,150.0,1.0,0.001,Sun Oct 20 04:06:05 2019,0.10068359375,,20.0,0.1017718254702922,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,ResNet18_10_CIFAR10_057083-40-45-04-20-10-2019,,ResNet18,256.0,CIFAR10,200.0,1.0,0.001,Sun Oct 20 04:45:40 2019,0.10888671875,,10.0,0.10933952174356658,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,ResNet18_5_CIFAR10_464051-00-38-05-20-10-2019,,ResNet18,256.0,CIFAR10,400.0,1.0,0.001,Sun Oct 20 05:38:00 2019,0.12509765625,,5.0,0.12542951701138774,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ResNet18_1_CIFAR10_801769-22-22-07-20-10-2019,,ResNet18,256.0,CIFAR10,400.0,1.0,0.001,Sun Oct 20 07:22:22 2019,0.10869140625,,1.0,0.10882566854751294,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,ResNet18_100%_CIFAR10_970207-55-34-10-20-10-2019,,ResNet18,256.0,CIFAR10,40.0,1.0,0.001,Sun Oct 20 10:34:55 2019,0.32958984375,,0.0,0.3301185083428576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,ResNet18_100%_CIFAR10_867471-34-57-10-20-10-2019,,ResNet18,256.0,CIFAR10,100.0,1.0,0.001,Sun Oct 20 10:57:34 2019,0.37158203125,,0.0,0.3733592457553835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,ResNet18_80%_CIFAR10_984630-46-36-11-20-10-2019,,ResNet18,204.0,CIFAR10,100.0,1.0,0.001,Sun Oct 20 11:36:47 2019,0.37421875,,0.2,0.3742205020969098,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ResNet18_60%_CIFAR10_578265-26-14-12-20-10-2019,,ResNet18,153.0,CIFAR10,100.0,1.0,0.001,Sun Oct 20 12:14:26 2019,0.37841796875,,0.4,0.3774724973151848,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,ResNet18_39%_CIFAR10_341501-11-56-12-20-10-2019,,ResNet18,102.0,CIFAR10,100.0,1.0,0.001,Sun Oct 20 12:56:11 2019,0.3849609375,,0.6000000000000001,0.3848321017824549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,ResNet18_100%_CIFAR10_824633-24-09-14-20-10-2019,,ResNet18,256.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 14:09:24 2019,0.4083984375,,0.0,0.407716914178158,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,ResNet18_80%_CIFAR10_509736-19-29-14-20-10-2019,,ResNet18,204.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 14:29:19 2019,0.41474609375,,0.2,0.4147165653739277,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ResNet18_60%_CIFAR10_229593-21-48-14-20-10-2019,,ResNet18,153.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 14:48:21 2019,0.40966796875,,0.4,0.4100343998843819,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ResNet18_39%_CIFAR10_281932-39-08-15-20-10-2019,,ResNet18,102.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 15:08:39 2019,0.4140625,,0.6000000000000001,0.41480443062700506,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ResNet18_19%_CIFAR10_298141-51-26-15-20-10-2019,,ResNet18,51.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 15:26:51 2019,0.4095703125,,0.8,0.41044992015392295,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,ResNet18_9%_CIFAR10_224874-02-43-15-20-10-2019,,ResNet18,25.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 15:43:02 2019,0.3943359375,,0.9,0.3933783950486174,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ResNet18_7%_CIFAR10_549398-56-58-15-20-10-2019,,ResNet18,20.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 15:58:56 2019,0.3892578125,,0.92,0.3864259174129975,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,ResNet18_5%_CIFAR10_104586-27-28-16-20-10-2019,,ResNet18,15.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 16:28:27 2019,0.38935546875,,0.94,0.3876555767574553,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,ResNet18_3%_CIFAR10_739412-51-57-16-20-10-2019,,ResNet18,10.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 16:57:51 2019,0.36357421875,,0.96,0.3643709572711641,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,ResNet18_1%_CIFAR10_942498-11-13-17-20-10-2019,,ResNet18,5.0,CIFAR10,50.0,1.0,0.0003,Sun Oct 20 17:13:11 2019,0.3080078125,,0.98,0.30784977644035577,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,ResNet18_100%_GTSRB_749808-35-28-17-20-10-2019,,ResNet18,256.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 17:28:35 2019,0.27550508720930234,,0.0,0.15846152656275087,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,ResNet18_80%_GTSRB_501907-16-04-18-20-10-2019,,ResNet18,204.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 18:04:16 2019,0.27738372093023256,,0.2,0.15733577447558486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,ResNet18_60%_GTSRB_561863-24-35-18-20-10-2019,,ResNet18,153.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 18:35:24 2019,0.2777616279069768,,0.4,0.1638088371204742,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,ResNet18_39%_GTSRB_105308-46-02-19-20-10-2019,,ResNet18,102.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 19:02:46 2019,0.2829887354651163,,0.6000000000000001,0.1674412983786363,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,ResNet18_19%_GTSRB_297519-39-26-19-20-10-2019,,ResNet18,51.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 19:26:39 2019,0.2855741279069768,,0.8,0.1676075369580769,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ResNet18_9%_GTSRB_630603-49-46-19-20-10-2019,,ResNet18,25.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 19:46:49 2019,0.28074309593023256,,0.9,0.16819222467912026,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,ResNet18_7%_GTSRB_593937-01-05-20-20-10-2019,,ResNet18,20.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 20:05:01 2019,0.2773691860465116,,0.92,0.16133116374822368,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ResNet18_5%_GTSRB_812114-13-34-20-20-10-2019,,ResNet18,15.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 20:34:13 2019,0.26324127906976746,,0.94,0.1539598247165766,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ResNet18_3%_GTSRB_928166-34-03-21-20-10-2019,,ResNet18,10.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 21:03:35 2019,0.24894440406976745,,0.96,0.14834628410585854,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,ResNet18_1%_GTSRB_859279-43-21-21-20-10-2019,,ResNet18,5.0,GTSRB,50.0,1.0,0.0003,Sun Oct 20 21:21:43 2019,0.21355559593023246,,0.98,0.12820359766555664,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,ResNet18_5_GTSRB_101875-46-08-23-20-10-2019,,ResNet18,16.0,GTSRB,400.0,1.0,0.0003,Sun Oct 20 23:08:46 2019,0.14278524709302326,,5.0,0.14928896655365986,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,ResNet18_1_GTSRB_179383-39-21-01-21-10-2019,,ResNet18,16.0,GTSRB,400.0,1.0,0.0003,Mon Oct 21 01:21:39 2019,0.0603797238372093,,1.0,0.06121652665415547,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,ResNet18_5_CIFAR10_137474-32-24-03-21-10-2019,,ResNet18,16.0,CIFAR10,400.0,1.0,0.0003,Mon Oct 21 03:24:32 2019,0.1826171875,,5.0,0.1813464043473372,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,ResNet18_1_CIFAR10_420269-20-08-05-21-10-2019,,ResNet18,16.0,CIFAR10,400.0,1.0,0.0003,Mon Oct 21 05:08:20 2019,0.1166015625,,1.0,0.11595806263548016,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,ResNet18_100%_GTSRB_906387-03-50-06-21-10-2019,,ResNet18,256.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 06:50:03 2019,0.2662718023255814,,0.0,0.14951484608700213,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,ResNet18_80%_GTSRB_010372-03-25-07-21-10-2019,,ResNet18,204.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 07:25:03 2019,0.2711954941860465,,0.2,0.1548164914866694,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,ResNet18_60%_GTSRB_848373-54-55-07-21-10-2019,,ResNet18,153.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 07:55:54 2019,0.2758957122093023,,0.4,0.15777655720274728,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ResNet18_39%_GTSRB_285882-18-23-08-21-10-2019,,ResNet18,102.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 08:23:18 2019,0.263562863372093,,0.6000000000000001,0.15250556927519707,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,ResNet18_19%_GTSRB_023151-02-47-08-21-10-2019,,ResNet18,51.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 08:47:02 2019,0.2743350290697675,,0.8,0.1558662220595969,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,ResNet18_9%_GTSRB_146969-50-06-09-21-10-2019,,ResNet18,25.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 09:06:50 2019,0.2686264534883721,,0.9,0.15846230116693116,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,ResNet18_7%_GTSRB_146976-05-25-09-21-10-2019,,ResNet18,20.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 09:25:05 2019,0.27191315406976746,,0.92,0.15831501889696886,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,ResNet18_5%_GTSRB_096996-53-53-09-21-10-2019,,ResNet18,15.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 09:53:53 2019,0.2591606104651163,,0.94,0.1495388673302126,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,ResNet18_3%_GTSRB_041019-16-22-10-21-10-2019,,ResNet18,10.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 10:22:16 2019,0.2466079215116279,,0.96,0.14582869380206076,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,ResNet18_1%_GTSRB_679044-48-39-10-21-10-2019,,ResNet18,5.0,GTSRB,50.0,1.0,0.0003,Mon Oct 21 10:39:48 2019,0.19692405523255813,,0.98,0.10943466033078887,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,ResNet18_100%_CIFAR10_041254-43-57-10-21-10-2019,,ResNet18,256.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 10:57:43 2019,0.41640625,,0.0,0.4119331275909004,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,ResNet18_80%_CIFAR10_102709-29-17-11-21-10-2019,,ResNet18,204.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 11:17:29 2019,0.414453125,,0.2,0.41540127101547375,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,ResNet18_60%_CIFAR10_269901-38-36-11-21-10-2019,,ResNet18,153.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 11:36:38 2019,0.41123046875,,0.4,0.409984447581495,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,ResNet18_39%_CIFAR10_222270-08-57-11-21-10-2019,,ResNet18,102.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 11:57:08 2019,0.41142578125,,0.6000000000000001,0.4105176002596347,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,ResNet18_19%_CIFAR10_563079-32-15-12-21-10-2019,,ResNet18,51.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 12:15:32 2019,0.407421875,,0.8,0.4061235100806157,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,ResNet18_9%_CIFAR10_756311-48-31-12-21-10-2019,,ResNet18,25.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 12:31:48 2019,0.391015625,,0.9,0.3909641534736124,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,ResNet18_7%_CIFAR10_580050-59-47-12-21-10-2019,,ResNet18,20.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 12:47:59 2019,0.395703125,,0.92,0.3961286878231868,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,ResNet18_5%_CIFAR10_048010-33-17-13-21-10-2019,,ResNet18,15.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 13:17:33 2019,0.3845703125,,0.94,0.38601563903061376,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,ResNet18_3%_CIFAR10_752758-02-47-13-21-10-2019,,ResNet18,10.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 13:47:02 2019,0.367578125,,0.96,0.3663800450717434,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,ResNet18_1%_CIFAR10_235683-43-02-14-21-10-2019,,ResNet18,5.0,CIFAR10,50.0,1.0,0.0003,Mon Oct 21 14:02:43 2019,0.32099609375,,0.98,0.3196007718350504,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Format change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Format change test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Format change test 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Format change test 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,ResNet18_50_GTSRB_672901-37-11-00-22-10-2019,,ResNet18,16.0,GTSRB,40.0,1.0,0.0003,Tue Oct 22 00:11:37 2019,0.17075036337209304,,50.0,0.19129632888718845,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,ResNet18_25_GTSRB_331042-58-33-00-22-10-2019,,ResNet18,16.0,GTSRB,80.0,1.0,0.0003,Tue Oct 22 00:33:58 2019,0.15357194767441862,,25.0,0.15902004096013111,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,ResNet18_10_GTSRB_624443-50-08-01-22-10-2019,,ResNet18,16.0,GTSRB,200.0,1.0,0.0003,Tue Oct 22 01:08:50 2019,0.13974745639534886,,10.0,0.1353965194504788,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,ResNet18_50_CIFAR10_529037-07-22-02-22-10-2019,,ResNet18,16.0,CIFAR10,40.0,1.0,0.0003,Tue Oct 22 02:22:07 2019,0.22734375,,50.0,0.22492017173973453,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,ResNet18_25_CIFAR10_286468-13-35-02-22-10-2019,,ResNet18,16.0,CIFAR10,80.0,1.0,0.0003,Tue Oct 22 02:35:13 2019,0.2025390625,,25.0,0.2012627682166828,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ResNet18_10_CIFAR10_555724-02-59-02-22-10-2019,,ResNet18,16.0,CIFAR10,200.0,1.0,0.0003,Tue Oct 22 02:59:02 2019,0.18984375,,10.0,0.1891095572414896,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,ResNet18_100%_CIFAR10_151063-34-06-11-23-10-2019,,ResNet18,256.0,CIFAR10,50.0,1.0,0.001,Wed Oct 23 11:06:34 2019,0.32490234375,,0.0,0.3239994781107371,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
